paper_id,betweenness,closeness,degree,eigenvector
971385f9-5a5e-42a0-bc37-c7c5397528a3,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
2cb60f72-cc98-4fc6-919c-7bf2bddd58f5,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
d9471b2c-a2f6-4cd4-9491-a72a8085f9d6,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
5b187105-6ddd-435c-a397-6eebe89c721e,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
b399d0fa-aa41-414d-b002-f207d72a4fbf,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
51418961-79f9-462d-b587-45047509426f,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
947eeb24-608f-4b9f-b414-8ae29112a18d,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
b7b9d9df-2ee9-4511-bbf3-86de38492e82,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
72043f89-29d1-4b12-9061-69c6c1c4a6cc,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['b399d0fa-aa41-414d-b002-f207d72a4fbf'],0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
8dc7b347-e77c-46f6-ae89-1ad89607239f,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
8b1aab6c-8c3a-4f99-bdc5-3acd3ac1784d,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
ef4e39d5-3e75-471f-ad52-257601e03c62,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
633518fb-49d3-45cd-93fb-9adc544eb88b,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
4dda5970-d52f-4772-9c82-21ea5142baa1,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
eafd6cf1-15be-466d-b2a1-51d889832a5f,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
80df0d20-2655-458c-8b6a-775ad726222d,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['2c511277-467b-44c5-957c-d80bb2285f7f'],0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
9656c34d-00ed-4418-9b00-23df6e2b6333,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
a3c46d87-5a09-4d45-8c19-5bec9cbdd831,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
cf3a6073-f875-4de6-915e-ddfd7f8d38cf,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
5630ff99-c3c0-4ecb-8ccb-4456db45978d,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
86dce9eb-21d8-444c-a1fb-99b8a76f98d9,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
a0d69c45-6eba-498f-b8be-8e49615e5da2,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
903572cc-da44-4e1e-b3bf-acf2b5f6611f,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
5630d82d-c951-492c-92b8-183bb6885f29,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
fa7c5038-ff92-49d6-8812-10aeb56fbb01,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
bc176ca4-593f-428e-8aa4-1f706a51b966,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
da097a9f-f175-4b1a-8c53-d8cf3495282a,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
6a044306-a1ce-44ae-92e9-8bc79053631e,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
83661fed-cbaf-46f7-ade4-b5dac86802ed,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
b8a83269-1870-4d1c-956d-8832e962bc7c,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
53de4a0f-a842-4584-a7ce-3c29538982d3,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
c2573d0f-148c-4131-9657-7fb2160b2ebd,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
5eded567-8080-4a1b-9e33-1ca174ed5db0,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
6d1c0335-4427-4b2e-804a-1dadaea79410,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['bd1c2b41-f5e1-4b9b-bab2-29e959928f42'],0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
d497b0fd-b1d8-4176-9565-e297de94652d,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
9e77c384-3bd3-404a-9715-4da2e5a30545,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
579bfefd-7fbf-4345-b1ff-12c8647658e2,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
df21b134-27a7-4bea-9616-1d47c41423bb,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['425999cc-8bb8-49a7-bc22-c92ff1bdae21'],0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
c14b78ef-4d0f-42dd-8c0b-769bc7bc9183,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
5c754c16-b5c6-466b-8dec-73520abd05eb,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
ab789c51-36bc-47a7-beda-536f08748967,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['4ef3d0f5-c96c-4c38-85de-ad66dcf8bf9c'],0.0,0.0002920134326179004,0.0002920134326179004,0.001387976194292412
e6929043-e58a-441d-8937-92db518e6dc6,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
90d1b303-e303-40e8-a17c-ff9fc0a1c98b,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['14a10143-0231-42dd-a3f5-76284f92834d'],0.0,0.0002920134326179004,0.0002920134326179004,0.001387976194292412
cd9f2f0b-a99f-4663-bac8-3181ac034d02,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
a5c3f6da-d65e-4299-99c2-865e976b48c8,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
f67a5562-17ec-4273-8d1a-10d661a3b68b,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
5d8f9bbe-01f4-4a48-a762-40bd65ca5d94,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
9d9d7c46-87f7-497a-b3e3-252de2ec069a,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
ce27a0b9-d045-4dcb-b07f-f2be74b75652,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
7ad0c955-9605-4fb0-a0f0-e7dbc7685dd3,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
cb2a3614-6ee8-4a70-91c2-b52c5a04d3ba,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
aac293bf-3e62-4023-8c19-3660bae1315a,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
f610c7db-2bca-4778-9453-248b184af5dc,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
f02fe1b9-7d42-4514-9d90-9bb92e304339,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
f8f0645e-40b7-43ca-a5f4-f93f1fbf5b79,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
d4b97edf-de26-4ba1-acac-c375953f302b,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
74d08b41-38cf-4464-9105-e7012f7496b9,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
6b6f4f47-4108-4db8-a442-ab494b3675b7,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
6068418b-4c47-42b0-b3bf-1b854549dc9b,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
817ccd46-5d38-4c54-aefd-93e8c794adea,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
"['00516816-445c-4954-aa5e-cca267a75ac2', '3fa4f5f8-adbc-4a15-8b02-2a8d43bc36eb', 'a40f8beb-c021-4389-a824-57cc101d3e23', 'db860b22-9b4d-4d12-b991-78a34857cf81', 'eafd6cf1-15be-466d-b2a1-51d889832a5f', 'ebe7ee9a-04a6-4e3c-b637-dca53f81d0b2', 'f6246cfc-1c02-46b8-bd65-86d114c90bf9']",0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
c49a0b1f-30d5-4c93-b10f-fca29fa547b5,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
7001534e-d488-4c32-9a76-8469f60139c7,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
6a4fc4ed-746b-418b-b897-1c3fea2fd406,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['332fb39e-52f0-4d07-afdb-b915cedb45db'],0.0,0.0004380201489268506,0.0004380201489268506,0.0020693463260359635
8ba56902-2db9-4539-9556-5894d34a4efd,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
fa9f51c8-a4a9-4506-80ee-87dbab0e2bef,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
"['012f4708-e602-4e3c-883d-7f9194378ec0', '332fb39e-52f0-4d07-afdb-b915cedb45db', '4f3b778c-2173-46a2-8e4d-47997dc03dbc', '67711761-aede-4f84-b78f-b5baa1a0764d', '6a044306-a1ce-44ae-92e9-8bc79053631e', '6d1c0335-4427-4b2e-804a-1dadaea79410', '8ef7173c-8f89-46bb-b9a7-139c4ec442f1', '94f930f7-2df3-4fb6-881f-e07c26eb1106', '9a082654-8880-48e7-a05c-2ff53704752c', '9e77c384-3bd3-404a-9715-4da2e5a30545', 'b4cd62ed-62a7-4a4a-a921-64afec4d44ef', 'b93ceaa5-1691-4f24-a869-0b587bf78e2c', 'c52e4295-3c34-41b4-934a-06109b626b7c', 'ddb3787f-1711-4b3f-86b4-9239aa8c1c13', 'e445c943-664d-48ba-803a-65b1712011e5', 'e5132cbb-1dbd-49a8-ba76-49344dd5cc83', 'f602d8e1-ee69-4c86-bd44-e3dece33da06', 'fe2d2fd4-ed2c-4b71-947b-6f2c77bbc70c']",0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
f6246cfc-1c02-46b8-bd65-86d114c90bf9,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
"['db860b22-9b4d-4d12-b991-78a34857cf81', 'ebe7ee9a-04a6-4e3c-b637-dca53f81d0b2']",0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
a1504a64-8ad6-43e8-9e19-8799d124672a,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
ea12b49a-d93e-49b0-8e9c-1bc61978e919,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['5630ff99-c3c0-4ecb-8ccb-4456db45978d'],0.0,0.0002920134326179004,0.0002920134326179004,0.001387976194292412
e289d946-fa5f-43ab-b3b4-7c69ea502fef,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
7b056537-230a-43ae-81b5-bf50e03a1f30,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
db3c858b-9a3b-4962-a4d0-8c8f6d5c25e1,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
be753982-1ab5-4ecb-b589-206f77f8de93,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
0276bef6-976d-4257-9b68-9b42ad2a57b9,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
4b95107b-8ec1-48e2-9fd2-68bac4ed4e46,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['003bddbf-9046-4452-84c4-491028972cd6'],0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
839a9e61-a012-423c-925a-c2fc8a9e5eea,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
"['79c348ff-3c22-40d6-94cf-e02874e4803a', '9a99b212-ec57-4a28-ba71-efd01c070d8e']",0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
6ac38284-5a4f-4d81-a271-4af0f91fa1a6,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
f4b01443-a321-4f24-b8a5-8e55956f85de,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
5b213fb7-3577-482f-9b95-4d84c750b638,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
eb363404-c441-4290-8597-412bcce71658,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
dfea077a-1cfd-4852-b2da-ad0dc14ef183,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
e16f7057-6277-4501-919b-e1a7a2bdfc59,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['3a755aea-f84f-49d5-a7a6-0111b3f069d2'],0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
51c021d9-c058-43c3-bd0f-49f90e5451cc,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
b422831c-a0fb-48a6-b0e0-baf45130a797,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
bc21dbe7-1a7a-4645-85f4-a41c9cca7abc,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
"['471b6593-4347-4a89-9b1c-9e162d9345bb', 'a7856608-5609-4309-b72a-2fdb429d65fc']",0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
b59d15e3-856d-42f2-9de8-20c36b9aa585,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
"['3c421705-59b9-4c0b-916a-0c90c06c8340', '947eeb24-608f-4b9f-b414-8ae29112a18d']",0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
af361ac7-2c98-4178-8fc8-37d47b024b3a,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['4f665ce6-fb04-4bdb-a40c-cb221fc4d6db'],0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
d30b5a91-e449-4773-8d22-9eff704df8e6,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['f67a5562-17ec-4273-8d1a-10d661a3b68b'],0.0,0.0002920134326179004,0.0002920134326179004,0.001387976194292412
67ece98f-1b02-45c9-a5dd-b9339991abea,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
50fbb108-664d-4bce-adbf-126168308e88,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
e25a38fd-267e-49f8-9eaa-271bcade8b2c,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
582681e6-162c-4c05-b76b-2aba9dc556dc,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['f8947ede-9033-4365-b34e-8f79b6960158'],0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
d63d6f8f-badf-4eb4-8a0c-da6c278b3c7c,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
b84fdb4b-649d-456c-8c0a-4e9b01ebee87,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
838767ed-2805-49c1-a522-d40d3210b35d,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
"['1e2fecdb-ca65-494d-b5a2-9c0dc7e7dff5', '7110a37f-54f2-49c0-9923-8090c0dca82b']",0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
4de1b3f0-4cf8-418e-9ad3-6e0b668bc1de,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
c62d3d5e-8e35-4f02-aa8a-5a46457806a8,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
57c5eaea-0071-43c2-8bde-80e617ac2098,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['1174e9f2-1f76-4fee-b84b-263d8175473f'],0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
9e28c600-ff85-45f7-a338-d88c82c868ca,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
f8972783-bfe7-4367-b9ea-912cdd1de8fe,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
729b68f3-3f30-452f-8153-3300e9266c59,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
ebad91fe-db12-45c2-9a65-0023ea867dce,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
7b0ebf11-d7b1-41c3-89a2-bc3345e94a21,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
8a6278b3-81ce-4d46-8c8a-4bf9d6331353,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
d8db268c-d8db-422d-ab83-3d96bf18bc6e,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
ddb147de-e0d6-4ea1-bceb-0b9e2d93580c,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
9396eba5-3a00-441e-9d83-f02c4622b097,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
5dc61710-10f0-4415-8bad-8f1d58933d7e,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
5a0a2db5-6aca-40ab-8bdf-1d8e2ebce1ee,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
4bc95bfc-d17e-4824-ab68-22dd8b52b2ca,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
f5661494-92ac-48db-b5f7-7b961008c405,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
e12dc691-f2e4-4d38-a50e-17f92b035f0e,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
fecdbfef-2411-41ea-b1da-dc3ed0d3743d,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
f4a305a1-5fee-455d-a407-56274b0d1b66,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['183551ec-5c04-4623-95e7-dfdbc8066b08'],0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
db77f908-8282-46a6-887f-3e0005a480a8,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['e5132cbb-1dbd-49a8-ba76-49344dd5cc83'],0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
f42be440-77ad-4069-bd05-4b7a5ec47369,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['e25a38fd-267e-49f8-9eaa-271bcade8b2c'],0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
f67f3ab2-72cd-4e19-a772-97466d7dfd05,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
5f43d49a-44ec-4e93-98fa-87299ae439a2,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
bbd31ad2-26c7-485e-b5c6-a922fc14121a,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
8c17cc27-5dcf-4572-b1fa-dee4cb975221,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
4c1d28e0-4850-4e15-8806-25b8d28b3b35,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
a8934c7d-07d6-4133-9382-55f89ad89a0e,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
5fe21c0d-93c9-472e-9e69-73ceeef09353,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
8c1838d3-f04e-4546-8318-03c7829ce347,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
8857e38a-a474-4ea6-a697-dd1ae9799634,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
b9d9bdf0-97af-426f-9c6e-43223fa2e2f1,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
6796082f-7ccc-4e35-aa6a-1247de7e8e3f,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
3bec96db-07b9-49e5-9d23-3edd5cf3c61f,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
655507ef-2663-4036-9699-640bb1602bd7,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
8cb44e39-c530-4c1f-8c03-449d52025092,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
b0e3b4bf-29a6-4630-a4df-d954479f166f,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['e289d946-fa5f-43ab-b3b4-7c69ea502fef'],0.0,0.0002920134326179004,0.0002920134326179004,0.001387976194292412
c749a540-3348-48a9-9195-08f6a880d922,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
53f729c5-e1ac-414d-ad11-16a959424ea1,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
"['00516816-445c-4954-aa5e-cca267a75ac2', '24b10366-1a35-4cbe-aba1-67d57f4614fc']",0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
b244bc0c-e540-419a-ac22-e0aeb13c2d59,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
6f581bb5-2363-45a7-8c34-dcbfb59ec9ba,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
6bcdfd83-c7e3-4b53-9ebf-d45c9ddfc393,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['af9b79de-edd9-4971-b58a-b6abf132341a'],0.0,0.0004380201489268506,0.0004380201489268506,0.0020693463260359635
852a78e4-016c-4d83-843e-19be80701b64,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
4ed812cd-6ee3-465e-85bf-7348a3dd3751,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['9396eba5-3a00-441e-9d83-f02c4622b097'],0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
ad5c0126-7d3a-4777-84f0-a9f8958c8f14,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
75720d0a-6040-4c55-bc01-6b39fd9836e8,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
69e0b113-7040-47d6-8d75-6d7d00a0170d,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
c0886276-2699-4b6a-980e-8f22c6f11570,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['a7d90053-5270-43a9-b479-a40e2fc83f64'],0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
60fdf1ff-8e4d-412f-8f63-1130f51bffe2,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
f6402eef-9d4e-4673-b029-988b5da5e516,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
599bd6c2-1933-4e75-8c8d-64dc32095b7a,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
a1daa7d7-a220-4b56-8a72-c1951add64ee,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
7cc73826-a63a-434f-b240-53620b2cc04d,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
a35a7791-1f7f-44eb-b6f6-3a4cdb5aa3b8,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
f3cd6e94-c23f-4e21-a40e-f36c943c5a3f,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
4bb31b4b-7f6e-4e34-836b-45ce1e3795ea,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
"['d30b5a91-e449-4773-8d22-9eff704df8e6', 'f67a5562-17ec-4273-8d1a-10d661a3b68b']",0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
7c2fb0d6-2481-4a16-b95b-5ee8317f3aec,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
cce8fbeb-f9be-4af1-9be9-a00e047e1c4e,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['d8db268c-d8db-422d-ab83-3d96bf18bc6e'],0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
aa06a554-f191-4180-b840-6c2fdfe87dc7,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
d65940d3-20fe-4abf-b877-c65e5b90b2e3,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
7f10102e-7af0-4f07-93cc-f3ad1ee4768a,0.0,0.0,0.0001460067163089502,2.5235930805316584e-05
['33a4b6ec-840d-4336-9ab0-8a72ac8c9574'],0.0,0.0001460067163089502,0.0001460067163089502,0.0007066060625488644
